COUNTY    , PRECINCT                 , PRCTSEQ, BALSEQID, JURISID, SECJURISID, CANDGROUP, OFFICENAME                                       , ELECTDATE , ELECTTYPE    , COL1HDG, RNAME1                             , PARTY1     , PVTALLY1, COL2HDG, RNAME2                                 , PARTY2      , PVTALLY2, COL3HDG, RNAME3                     , PARTY3      , PVTALLY3, COL4HDG, RNAME4                          , PARTY4     , PVTALLY4, COL5HDG, RNAME5                   , PARTY5     , PVTALLY5, COL6HDG, RNAME6         , PARTY6     , PVTALLY6, COL7HDG, RNAME7         , PARTY7     , PVTALLY7, COL8HDG, RNAME8                   , PARTY8     , PVTALLY8, COL9HDG, RNAME9                     , PARTY9     , PVTALLY9, COL10HDG, RNAME10                , PARTY10    , PVTALLY10
Shelby    , Memphis 48               ,    0042,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      101,       2, No                                     ,             ,      230,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,       84,       2, No                                     ,             ,      231,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      131,       2, No                                     ,             ,      183,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        0,      12, Rick Tyler                             , Independent ,        4,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       17,       2, Steve Cohen                            , Democratic  ,      310,       3, Floyd Wayne Alberson       , Independent ,        5,       4, Herbert Bass                    , Independent,        2,       5, Paul Cook                , Independent,        6,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0015,      29,          0,         0, Tennessee Senate District 29                     , 2014-11-04, State General,       1, " ""James R. """"Jim"""" Finney"" ", Republican ,       11,       2, Lee Harris                             , Democratic  ,      306,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 48               ,    0042,     0017,      91,          0,         0, Tennessee House of Representatives District 91   , 2014-11-04, State General,       1, Samuel A. Arthur Watkins           , Republican ,       11,       2, Raumesh A. Akbari                      , Democratic  ,      298,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,      198,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      701,       3, Shaun Crowell              , Constitution,        8,       4, Isa Infante                     , Green      ,        4,       5, Steven Damon Coburn      , Independent,       13,       6, John Jay Hooker, Independent,       31,       7, Daniel T. Lewis, Independent,        4,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 49               ,    0043,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,      146,       2, No                                     ,             ,      790,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      376,       2, No                                     ,             ,      579,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,      222,       2, No                                     ,             ,      711,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      404,       2, No                                     ,             ,      511,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        1,      12, Rick Tyler                             , Independent ,        6,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       30,       2, Steve Cohen                            , Democratic  ,      914,       3, Floyd Wayne Alberson       , Independent ,       11,       4, Herbert Bass                    , Independent,        6,       5, Paul Cook                , Independent,        3,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0015,      29,          0,         0, Tennessee Senate District 29                     , 2014-11-04, State General,       1, " ""James R. """"Jim"""" Finney"" ", Republican ,       26,       2, Lee Harris                             , Democratic  ,      882,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 49               ,    0043,     0017,      91,          0,         0, Tennessee House of Representatives District 91   , 2014-11-04, State General,       1, Samuel A. Arthur Watkins           , Republican ,       23,       2, Raumesh A. Akbari                      , Democratic  ,      681,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,       95,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      244,       3, Shaun Crowell              , Constitution,        2,       4, Isa Infante                     , Green      ,        2,       5, Steven Damon Coburn      , Independent,        4,       6, John Jay Hooker, Independent,       13,       7, Daniel T. Lewis, Independent,        3,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 50-1             ,    0044,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,       70,       2, No                                     ,             ,      291,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      134,       2, No                                     ,             ,      236,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,       98,       2, No                                     ,             ,      261,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      131,       2, No                                     ,             ,      211,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        1,      12, Rick Tyler                             , Independent ,        2,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       12,       2, Steve Cohen                            , Democratic  ,      357,       3, Floyd Wayne Alberson       , Independent ,        5,       4, Herbert Bass                    , Independent,        2,       5, Paul Cook                , Independent,        3,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-1             ,    0044,     0015,      29,          0,         0, Tennessee Senate District 29                     , 2014-11-04, State General,       1, " ""James R. """"Jim"""" Finney"" ", Republican ,        9,       2, Lee Harris                             , Democratic  ,      345,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,      132,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      463,       3, Shaun Crowell              , Constitution,        6,       4, Isa Infante                     , Green      ,        3,       5, Steven Damon Coburn      , Independent,       10,       6, John Jay Hooker, Independent,        9,       7, Daniel T. Lewis, Independent,        6,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 50-2             ,    0045,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,       99,       2, No                                     ,             ,      512,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      195,       2, No                                     ,             ,      426,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,      141,       2, No                                     ,             ,      469,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      208,       2, No                                     ,             ,      377,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        0,      12, Rick Tyler                             , Independent ,        9,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       15,       2, Steve Cohen                            , Democratic  ,      608,       3, Floyd Wayne Alberson       , Independent ,        7,       4, Herbert Bass                    , Independent,        4,       5, Paul Cook                , Independent,        7,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 50-2             ,    0045,     0015,      29,          0,         0, Tennessee Senate District 29                     , 2014-11-04, State General,       1, " ""James R. """"Jim"""" Finney"" ", Republican ,       11,       2, Lee Harris                             , Democratic  ,      593,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,       77,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      192,       3, Shaun Crowell              , Constitution,        2,       4, Isa Infante                     , Green      ,        5,       5, Steven Damon Coburn      , Independent,        2,       6, John Jay Hooker, Independent,        4,       7, Daniel T. Lewis, Independent,        1,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 52-1             ,    0046,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,       54,       2, No                                     ,             ,      223,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      116,       2, No                                     ,             ,      164,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,       65,       2, No                                     ,             ,      204,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      110,       2, No                                     ,             ,      156,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        1,      12, Rick Tyler                             , Independent ,        1,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       11,       2, Steve Cohen                            , Democratic  ,      268,       3, Floyd Wayne Alberson       , Independent ,        0,       4, Herbert Bass                    , Independent,        2,       5, Paul Cook                , Independent,        3,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-1             ,    0046,     0015,      30,          0,         0, Tennessee Senate District 30                     , 2014-11-04, State General,       1, George Shea Flinn                  , Republican ,       25,       2, Sara Kyle                              , Democratic  ,      242,       3, David W. Vinciarelli       , Independent ,        4,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,       67,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      168,       3, Shaun Crowell              , Constitution,        2,       4, Isa Infante                     , Green      ,        4,       5, Steven Damon Coburn      , Independent,        5,       6, John Jay Hooker, Independent,        6,       7, Daniel T. Lewis, Independent,        3,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 52-2             ,    0047,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,       36,       2, No                                     ,             ,      208,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,       95,       2, No                                     ,             ,      155,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,       77,       2, No                                     ,             ,      170,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,      118,       2, No                                     ,             ,      112,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        2,      12, Rick Tyler                             , Independent ,        1,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       14,       2, Steve Cohen                            , Democratic  ,      237,       3, Floyd Wayne Alberson       , Independent ,        4,       4, Herbert Bass                    , Independent,        1,       5, Paul Cook                , Independent,        3,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-2             ,    0047,     0015,      30,          0,         0, Tennessee Senate District 30                     , 2014-11-04, State General,       1, George Shea Flinn                  , Republican ,       20,       2, Sara Kyle                              , Democratic  ,      218,       3, David W. Vinciarelli       , Independent ,        8,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,       60,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      133,       3, Shaun Crowell              , Constitution,        2,       4, Isa Infante                     , Green      ,        2,       5, Steven Damon Coburn      , Independent,        0,       6, John Jay Hooker, Independent,        4,       7, Daniel T. Lewis, Independent,        2,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 52-3             ,    0048,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,       37,       2, No                                     ,             ,      165,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,       71,       2, No                                     ,             ,      133,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0006,       0,          3,         0, Constitutional Amendment 3                       , 2014-11-04, State General,       1, Yes                                ,            ,       52,       2, No                                     ,             ,      149,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0006,       0,          4,         0, Constitutional Amendment 4                       , 2014-11-04, State General,       1, Yes                                ,            ,       94,       2, No                                     ,             ,       97,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0007,       0,          0,         2, United States Senate                             , 2014-11-04, State General,      11, Eric Schechter                     , Independent,        0,      12, Rick Tyler                             , Independent ,        2,      13, Write-In - DeWayne A. Jones, Independent ,        0,      14, Write-In - Erin Kent Magee      , Independent,        0,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0011,       9,          0,         0, United States House of Representatives District 9, 2014-11-04, State General,       1, Charlotte Bergmann                 , Republican ,       14,       2, Steve Cohen                            , Democratic  ,      189,       3, Floyd Wayne Alberson       , Independent ,        4,       4, Herbert Bass                    , Independent,        2,       5, Paul Cook                , Independent,        1,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 52-3             ,    0048,     0015,      30,          0,         0, Tennessee Senate District 30                     , 2014-11-04, State General,       1, George Shea Flinn                  , Republican ,       22,       2, Sara Kyle                              , Democratic  ,      174,       3, David W. Vinciarelli       , Independent ,        4,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 53-1             ,    0049,     0005,       0,          0,         0, Governor                                         , 2014-11-04, State General,       1, Bill Haslam                        , Republican ,      532,       2, " ""Charles V. """"Charlie"""" Brown""", Democratic  ,      265,       3, Shaun Crowell              , Constitution,       14,       4, Isa Infante                     , Green      ,       18,       5, Steven Damon Coburn      , Independent,       13,       6, John Jay Hooker, Independent,       20,       7, Daniel T. Lewis, Independent,        5,       8, Write-In - A. Darryl Haas, Independent,        0,       9, Write-In - BeLinda Jo Ivins, Independent,        0,       10, Write-In - Mark Pearson, Independent,         0
Shelby    , Memphis 53-1             ,    0049,     0006,       0,          1,         0, Constitutional Amendment 1                       , 2014-11-04, State General,       1, Yes                                ,            ,      353,       2, No                                     ,             ,      517,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
Shelby    , Memphis 53-1             ,    0049,     0006,       0,          2,         0, Constitutional Amendment 2                       , 2014-11-04, State General,       1, Yes                                ,            ,      465,       2, No                                     ,             ,      401,        ,                            ,             ,         ,        ,                                 ,            ,         ,        ,                          ,            ,         ,        ,                ,            ,         ,        ,                ,            ,         ,        ,                          ,            ,         ,        ,                            ,            ,         ,         ,                        ,            ,          
