COUNTY    , PRECINCT                 , PRCTSEQ, BALSEQID, JURISID, SECJURISID, CANDGROUP, OFFICENAME                                       , ELECTDATE , ELECTTYPE    , COL1HDG, RNAME1                           , PARTY1     , PVTALLY1, COL2HDG, RNAME2                                     , PARTY2     , PVTALLY2, COL3HDG, RNAME3                   , PARTY3     , PVTALLY3, COL4HDG, RNAME4                         , PARTY4     , PVTALLY4, COL5HDG, RNAME5             , PARTY5     , PVTALLY5, COL6HDG, RNAME6           , PARTY6     , PVTALLY6, COL7HDG, RNAME7            , PARTY7     , PVTALLY7, COL8HDG, RNAME8                    , PARTY8     , PVTALLY8, COL9HDG, RNAME9                   , PARTY9     , PVTALLY9, COL10HDG, RNAME10                , PARTY10    , PVTALLY10
Marion    , Whitwell                 ,    0016,     0017,      39, 0         ,         0, Tennessee House of Representatives District 39   , 2018-11-06, State General,       1, Iris Rudder                      , Republican ,      500,       2, " ""Sharon """"Layne"""" Adams""          ", Democratic ,      236,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marion    , Powells Crossroad        ,    0017,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      661,       2, Karl Dean                                  , Democratic ,      211,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        2,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        2,       10, Matthew Koch           , Independent,         0
Marion    , Powells Crossroad        ,    0017,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        1,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marion    , Powells Crossroad        ,    0017,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marion    , Powells Crossroad        ,    0017,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      623,       2, Phil Bredesen                              , Democratic ,      234,       3, Trudy A. Austin          , Independent,        8,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        7,       6, Kevin Lee McCants, Independent,        2,       7, Breton Phillips   , Independent,        2,       8, Kris L. Todd              , Independent,        0,        ,                          ,            ,         ,         ,                        ,            ,          
Marion    , Powells Crossroad        ,    0017,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      629,       2, Mariah Phillips                            , Democratic ,      209,       3, Michael Shupe            , Independent,       23,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marion    , Powells Crossroad        ,    0017,     0017,      39, 0         ,         0, Tennessee House of Representatives District 39   , 2018-11-06, State General,       1, Iris Rudder                      , Republican ,      600,       2, " ""Sharon """"Layne"""" Adams""          ", Democratic ,      252,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 1 Chapel Hill            ,    0001,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,     1081,       2, Karl Dean                                  , Democratic ,      363,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        1,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Marshall  , 1 Chapel Hill            ,    0001,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        1,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        1,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 1 Chapel Hill            ,    0001,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        1,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        1,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 1 Chapel Hill            ,    0001,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,     1006,       2, Phil Bredesen                              , Democratic ,      416,       3, Trudy A. Austin          , Independent,        7,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,       13,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        6,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 1 Chapel Hill            ,    0001,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      956,       2, Mariah Phillips                            , Democratic ,      347,       3, Michael Shupe            , Independent,       55,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 1 Chapel Hill            ,    0001,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,     1053,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      301,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 2 Henry Horton Park      ,    0002,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      951,       2, Karl Dean                                  , Democratic ,      328,       3, Mark CoonRippy Brown     , Independent,        3,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        1,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Marshall  , 2 Henry Horton Park      ,    0002,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        2,      13, Toney Randall Mitchell   , Independent,        1,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        1,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 2 Henry Horton Park      ,    0002,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        1,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 2 Henry Horton Park      ,    0002,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      868,       2, Phil Bredesen                              , Democratic ,      402,       3, Trudy A. Austin          , Independent,        9,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        3,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 2 Henry Horton Park      ,    0002,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      852,       2, Mariah Phillips                            , Democratic ,      322,       3, Michael Shupe            , Independent,       48,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 2 Henry Horton Park      ,    0002,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      941,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      276,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 3 Belfast                ,    0003,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      783,       2, Karl Dean                                  , Democratic ,      225,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        0,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Marshall  , 3 Belfast                ,    0003,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        1,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        1,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 3 Belfast                ,    0003,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        1,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 3 Belfast                ,    0003,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      735,       2, Phil Bredesen                              , Democratic ,      271,       3, Trudy A. Austin          , Independent,        2,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        3,       6, Kevin Lee McCants, Independent,        2,       7, Breton Phillips   , Independent,        0,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 3 Belfast                ,    0003,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      686,       2, Mariah Phillips                            , Democratic ,      208,       3, Michael Shupe            , Independent,       37,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 3 Belfast                ,    0003,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      732,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      195,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 4 Cornersville           ,    0004,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      870,       2, Karl Dean                                  , Democratic ,      241,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Marshall  , 4 Cornersville           ,    0004,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 4 Cornersville           ,    0004,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        2,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 4 Cornersville           ,    0004,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      810,       2, Phil Bredesen                              , Democratic ,      294,       3, Trudy A. Austin          , Independent,        2,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        4,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        0,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 4 Cornersville           ,    0004,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      786,       2, Mariah Phillips                            , Democratic ,      214,       3, Michael Shupe            , Independent,       24,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 4 Cornersville           ,    0004,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      860,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      169,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 5 Recreation Center      ,    0005,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      850,       2, Karl Dean                                  , Democratic ,      411,       3, Mark CoonRippy Brown     , Independent,        2,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Marshall  , 5 Recreation Center      ,    0005,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        2,      14, Yvonne Neubert                 , Independent,        1,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 5 Recreation Center      ,    0005,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 5 Recreation Center      ,    0005,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      791,       2, Phil Bredesen                              , Democratic ,      471,       3, Trudy A. Austin          , Independent,        2,       4, John Carico                    , Independent,        2,       5, Dean Hill          , Independent,        5,       6, Kevin Lee McCants, Independent,        3,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 5 Recreation Center      ,    0005,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      772,       2, Mariah Phillips                            , Democratic ,      376,       3, Michael Shupe            , Independent,       29,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 5 Recreation Center      ,    0005,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      874,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      306,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 6 Parkview               ,    0006,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      691,       2, Karl Dean                                  , Democratic ,      306,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        1,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Marshall  , 6 Parkview               ,    0006,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        1,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        1,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 6 Parkview               ,    0006,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        1,      23, Rick Tyler               , Independent,        1,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 6 Parkview               ,    0006,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      622,       2, Phil Bredesen                              , Democratic ,      376,       3, Trudy A. Austin          , Independent,        1,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        6,       6, Kevin Lee McCants, Independent,        0,       7, Breton Phillips   , Independent,        2,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 6 Parkview               ,    0006,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      603,       2, Mariah Phillips                            , Democratic ,      299,       3, Michael Shupe            , Independent,       28,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 6 Parkview               ,    0006,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      665,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      264,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 7 Hardison               ,    0007,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      370,       2, Karl Dean                                  , Democratic ,      293,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Marshall  , 7 Hardison               ,    0007,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        3,      15, Alfred Shawn Rapoza, Independent,        1,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        1,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 7 Hardison               ,    0007,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 7 Hardison               ,    0007,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      336,       2, Phil Bredesen                              , Democratic ,      329,       3, Trudy A. Austin          , Independent,        3,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        0,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        2,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 7 Hardison               ,    0007,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      317,       2, Mariah Phillips                            , Democratic ,      265,       3, Michael Shupe            , Independent,       18,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 7 Hardison               ,    0007,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      370,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      216,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 8 Lewisburg Gas          ,    0008,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      667,       2, Karl Dean                                  , Democratic ,      330,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        1,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         1
Marshall  , 8 Lewisburg Gas          ,    0008,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        1,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        1,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Marshall  , 8 Lewisburg Gas          ,    0008,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Marshall  , 8 Lewisburg Gas          ,    0008,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      623,       2, Phil Bredesen                              , Democratic ,      370,       3, Trudy A. Austin          , Independent,        1,       4, John Carico                    , Independent,        3,       5, Dean Hill          , Independent,        7,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        2,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 8 Lewisburg Gas          ,    0008,     0011,       4, 0         ,         0, United States House of Representatives District 4, 2018-11-06, State General,       1, Scott DesJarlais                 , Republican ,      596,       2, Mariah Phillips                            , Democratic ,      296,       3, Michael Shupe            , Independent,       33,       4, Write-In - Russell Wayne Steele,            ,        0,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Marshall  , 8 Lewisburg Gas          ,    0008,     0017,      92, 0         ,         0, Tennessee House of Representatives District 92   , 2018-11-06, State General,       1, Rick Tillis                      , Republican ,      681,       2, " ""C.S. """"Scott"""" Coffey""           ", Democratic ,      251,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
